2018-08-31 10:10:41,020 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'locationDao' and 'com.fuzamei.bonuspoint.dao.location.LocationDao' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,020 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'companyPointDao' and 'com.fuzamei.bonuspoint.dao.point.CompanyPointDao' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,020 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'generalPointRecordDao' and 'com.fuzamei.bonuspoint.dao.point.GeneralPointRecordDao' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,020 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'generalPointRelationDao' and 'com.fuzamei.bonuspoint.dao.point.GeneralPointRelationDao' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,036 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'memberPointDao' and 'com.fuzamei.bonuspoint.dao.point.MemberPointDao' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,036 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'platformPointDao' and 'com.fuzamei.bonuspoint.dao.point.PlatformPointDao' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,036 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'companyInfoDao' and 'com.fuzamei.bonuspoint.dao.user.CompanyInfoDao' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,036 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'companyMemberDao' and 'com.fuzamei.bonuspoint.dao.user.CompanyMemberDao' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,036 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'contactDao' and 'com.fuzamei.bonuspoint.dao.user.ContactDao' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,036 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'userAddressDao' and 'com.fuzamei.bonuspoint.dao.user.UserAddressDao' mapperInterface. Bean already defined with the same name!
